Kod;Nazwa;Transakcje rynkowe;Powierzchnia użytkowa lokali mieszkalnych;Rok;Wartosc;Jednostka miary;Atrybut
3208000;Powiat kołobrzeski;rynek wtórny;od 60,1 do 80 m2;2014;3475;zł; 
3208000;Powiat kołobrzeski;rynek wtórny;od 60,1 do 80 m2;2015;3585;zł; 
3208000;Powiat kołobrzeski;rynek wtórny;od 60,1 do 80 m2;2016;3701;zł; 
3208000;Powiat kołobrzeski;rynek wtórny;od 60,1 do 80 m2;2017;3648;zł; 
3208000;Powiat kołobrzeski;rynek wtórny;od 60,1 do 80 m2;2018;4307;zł; 
3208000;Powiat kołobrzeski;rynek wtórny;od 60,1 do 80 m2;2019;4972;zł; 
3208000;Powiat kołobrzeski;rynek wtórny;od 60,1 do 80 m2;2020;4945;zł; 
3208000;Powiat kołobrzeski;rynek wtórny;od 60,1 do 80 m2;2021;-;zł;n
3208000;Powiat kołobrzeski;rynek wtórny;od 80,1 m2;2010;3873;zł; 
3208000;Powiat kołobrzeski;rynek wtórny;od 80,1 m2;2011;3660;zł; 
3208000;Powiat kołobrzeski;rynek wtórny;od 80,1 m2;2012;3582;zł; 
3208000;Powiat kołobrzeski;rynek wtórny;od 80,1 m2;2013;3594;zł; 
3208000;Powiat kołobrzeski;rynek wtórny;od 80,1 m2;2014;3863;zł; 
3208000;Powiat kołobrzeski;rynek wtórny;od 80,1 m2;2015;3582;zł; 
3208000;Powiat kołobrzeski;rynek wtórny;od 80,1 m2;2016;4003;zł; 
3208000;Powiat kołobrzeski;rynek wtórny;od 80,1 m2;2017;3561;zł; 
3208000;Powiat kołobrzeski;rynek wtórny;od 80,1 m2;2018;4309;zł; 
3208000;Powiat kołobrzeski;rynek wtórny;od 80,1 m2;2019;4792;zł; 
3208000;Powiat kołobrzeski;rynek wtórny;od 80,1 m2;2020;4805;zł; 
3208000;Powiat kołobrzeski;rynek wtórny;od 80,1 m2;2021;-;zł;n
3209000;Powiat koszaliński;ogółem;ogółem;2010;2833;zł; 
3209000;Powiat koszaliński;ogółem;ogółem;2011;2894;zł; 
3209000;Powiat koszaliński;ogółem;ogółem;2012;2703;zł; 
3209000;Powiat koszaliński;ogółem;ogółem;2013;2889;zł; 
3209000;Powiat koszaliński;ogółem;ogółem;2014;8130;zł; 
3209000;Powiat koszaliński;ogółem;ogółem;2015;2401;zł; 
3209000;Powiat koszaliński;ogółem;ogółem;2016;2872;zł; 
3209000;Powiat koszaliński;ogółem;ogółem;2017;2749;zł; 
3209000;Powiat koszaliński;ogółem;ogółem;2018;6098;zł; 
3209000;Powiat koszaliński;ogółem;ogółem;2019;3441;zł; 
3209000;Powiat koszaliński;ogółem;ogółem;2020;6604;zł; 
3209000;Powiat koszaliński;ogółem;ogółem;2021;-;zł;n
3209000;Powiat koszaliński;ogółem;do 40 m2;2010;6114;zł; 
3209000;Powiat koszaliński;ogółem;do 40 m2;2011;5246;zł; 
3209000;Powiat koszaliński;ogółem;do 40 m2;2012;4722;zł; 
3209000;Powiat koszaliński;ogółem;do 40 m2;2013;6757;zł; 
3209000;Powiat koszaliński;ogółem;do 40 m2;2014;8977;zł; 
3209000;Powiat koszaliński;ogółem;do 40 m2;2015;3708;zł; 
3209000;Powiat koszaliński;ogółem;do 40 m2;2016;4576;zł; 
3209000;Powiat koszaliński;ogółem;do 40 m2;2017;3199;zł; 
3209000;Powiat koszaliński;ogółem;do 40 m2;2018;7522;zł; 
3209000;Powiat koszaliński;ogółem;do 40 m2;2019;3441;zł; 
3209000;Powiat koszaliński;ogółem;do 40 m2;2020;7161;zł; 
3209000;Powiat koszaliński;ogółem;do 40 m2;2021;-;zł;n
3209000;Powiat koszaliński;ogółem;od 40,1 do 60 m2;2010;2679;zł; 
3209000;Powiat koszaliński;ogółem;od 40,1 do 60 m2;2011;2872;zł; 
3209000;Powiat koszaliński;ogółem;od 40,1 do 60 m2;2012;2466;zł; 
3209000;Powiat koszaliński;ogółem;od 40,1 do 60 m2;2013;2886;zł; 
3209000;Powiat koszaliński;ogółem;od 40,1 do 60 m2;2014;2321;zł; 
3209000;Powiat koszaliński;ogółem;od 40,1 do 60 m2;2015;2130;zł; 
3209000;Powiat koszaliński;ogółem;od 40,1 do 60 m2;2016;2545;zł; 
3209000;Powiat koszaliński;ogółem;od 40,1 do 60 m2;2017;2810;zł; 
3209000;Powiat koszaliński;ogółem;od 40,1 do 60 m2;2018;5939;zł; 
3209000;Powiat koszaliński;ogółem;od 40,1 do 60 m2;2019;4603;zł; 
3209000;Powiat koszaliński;ogółem;od 40,1 do 60 m2;2020;5929;zł; 
3209000;Powiat koszaliński;ogółem;od 40,1 do 60 m2;2021;-;zł;n
3209000;Powiat koszaliński;ogółem;od 60,1 do 80 m2;2010;2400;zł; 
3209000;Powiat koszaliński;ogółem;od 60,1 do 80 m2;2011;2510;zł; 
3209000;Powiat koszaliński;ogółem;od 60,1 do 80 m2;2012;2357;zł; 
3209000;Powiat koszaliński;ogółem;od 60,1 do 80 m2;2013;2124;zł; 
3209000;Powiat koszaliński;ogółem;od 60,1 do 80 m2;2014;2013;zł; 
3209000;Powiat koszaliński;ogółem;od 60,1 do 80 m2;2015;2266;zł; 
3209000;Powiat koszaliński;ogółem;od 60,1 do 80 m2;2016;1793;zł; 
3209000;Powiat koszaliński;ogółem;od 60,1 do 80 m2;2017;2118;zł; 
3209000;Powiat koszaliński;ogółem;od 60,1 do 80 m2;2018;2753;zł; 
3209000;Powiat koszaliński;ogółem;od 60,1 do 80 m2;2019;3228;zł; 
3209000;Powiat koszaliński;ogółem;od 60,1 do 80 m2;2020;3067;zł; 
3209000;Powiat koszaliński;ogółem;od 60,1 do 80 m2;2021;-;zł;n
3209000;Powiat koszaliński;ogółem;od 80,1 m2;2010;1210;zł; 
3209000;Powiat koszaliński;ogółem;od 80,1 m2;2011;1683;zł; 
3209000;Powiat koszaliński;ogółem;od 80,1 m2;2012;1979;zł; 
3209000;Powiat koszaliński;ogółem;od 80,1 m2;2013;10891;zł; 
3209000;Powiat koszaliński;ogółem;od 80,1 m2;2014;3500;zł; 
3209000;Powiat koszaliński;ogółem;od 80,1 m2;2015;2046;zł; 
3209000;Powiat koszaliński;ogółem;od 80,1 m2;2016;2353;zł; 
3209000;Powiat koszaliński;ogółem;od 80,1 m2;2017;2022;zł; 
3209000;Powiat koszaliński;ogółem;od 80,1 m2;2018;7576;zł; 
3209000;Powiat koszaliński;ogółem;od 80,1 m2;2019;1874;zł; 
3209000;Powiat koszaliński;ogółem;od 80,1 m2;2020;3370;zł; 
3209000;Powiat koszaliński;ogółem;od 80,1 m2;2021;-;zł;n
3209000;Powiat koszaliński;rynek pierwotny;ogółem;2010;6348;zł; 
3209000;Powiat koszaliński;rynek pierwotny;ogółem;2011;6454;zł; 
3209000;Powiat koszaliński;rynek pierwotny;ogółem;2012;5620;zł; 
3209000;Powiat koszaliński;rynek pierwotny;ogółem;2013;9977;zł; 
3209000;Powiat koszaliński;rynek pierwotny;ogółem;2014;8977;zł; 
3209000;Powiat koszaliński;rynek pierwotny;ogółem;2015;8380;zł; 
3209000;Powiat koszaliński;rynek pierwotny;ogółem;2016;8660;zł; 
3209000;Powiat koszaliński;rynek pierwotny;ogółem;2017;8568;zł; 
3209000;Powiat koszaliński;rynek pierwotny;ogółem;2018;10464;zł; 
3209000;Powiat koszaliński;rynek pierwotny;ogółem;2019;3879;zł; 
3209000;Powiat koszaliński;rynek pierwotny;ogółem;2020;7582;zł; 
3209000;Powiat koszaliński;rynek pierwotny;ogółem;2021;-;zł;n
3209000;Powiat koszaliński;rynek pierwotny;do 40 m2;2010;6613;zł; 
3209000;Powiat koszaliński;rynek pierwotny;do 40 m2;2011;6484;zł; 
3209000;Powiat koszaliński;rynek pierwotny;do 40 m2;2012;5620;zł; 
3209000;Powiat koszaliński;rynek pierwotny;do 40 m2;2013;9524;zł; 
3209000;Powiat koszaliński;rynek pierwotny;do 40 m2;2014;8977;zł; 
3209000;Powiat koszaliński;rynek pierwotny;do 40 m2;2015;7990;zł; 
3209000;Powiat koszaliński;rynek pierwotny;do 40 m2;2016;8592;zł; 
3209000;Powiat koszaliński;rynek pierwotny;do 40 m2;2017;7265;zł; 
3209000;Powiat koszaliński;rynek pierwotny;do 40 m2;2018;10225;zł; 
3209000;Powiat koszaliński;rynek pierwotny;do 40 m2;2019;3441;zł; 
3209000;Powiat koszaliński;rynek pierwotny;do 40 m2;2020;7399;zł; 
3209000;Powiat koszaliński;rynek pierwotny;do 40 m2;2021;-;zł;n
3209000;Powiat koszaliński;rynek pierwotny;od 40,1 do 60 m2;2010;6642;zł; 
3209000;Powiat koszaliński;rynek pierwotny;od 40,1 do 60 m2;2011;6889;zł; 
3209000;Powiat koszaliński;rynek pierwotny;od 40,1 do 60 m2;2012;5352;zł; 
3209000;Powiat koszaliński;rynek pierwotny;od 40,1 do 60 m2;2013;10795;zł; 
3209000;Powiat koszaliński;rynek pierwotny;od 40,1 do 60 m2;2014;8411;zł; 
3209000;Powiat koszaliński;rynek pierwotny;od 40,1 do 60 m2;2015;9421;zł; 
3209000;Powiat koszaliński;rynek pierwotny;od 40,1 do 60 m2;2016;8788;zł; 
3209000;Powiat koszaliński;rynek pierwotny;od 40,1 do 60 m2;2017;8733;zł; 
3209000;Powiat koszaliński;rynek pierwotny;od 40,1 do 60 m2;2018;10405;zł; 
3209000;Powiat koszaliński;rynek pierwotny;od 40,1 do 60 m2;2019;8158;zł; 
3209000;Powiat koszaliński;rynek pierwotny;od 40,1 do 60 m2;2020;7693;zł; 
3209000;Powiat koszaliński;rynek pierwotny;od 40,1 do 60 m2;2021;-;zł;n
3209000;Powiat koszaliński;rynek pierwotny;od 60,1 do 80 m2;2010;5372;zł; 
3209000;Powiat koszaliński;rynek pierwotny;od 60,1 do 80 m2;2011;2890;zł; 
3209000;Powiat koszaliński;rynek pierwotny;od 60,1 do 80 m2;2012;5772;zł; 
3209000;Powiat koszaliński;rynek pierwotny;od 60,1 do 80 m2;2013;8376;zł; 
3209000;Powiat koszaliński;rynek pierwotny;od 60,1 do 80 m2;2014;7138;zł; 
3209000;Powiat koszaliński;rynek pierwotny;od 60,1 do 80 m2;2015;4297;zł; 
3209000;Powiat koszaliński;rynek pierwotny;od 60,1 do 80 m2;2016;9715;zł; 
3209000;Powiat koszaliński;rynek pierwotny;od 60,1 do 80 m2;2017;17091;zł; 
3209000;Powiat koszaliński;rynek pierwotny;od 60,1 do 80 m2;2018;10825;zł; 
3209000;Powiat koszaliński;rynek pierwotny;od 60,1 do 80 m2;2019;4014;zł; 
3209000;Powiat koszaliński;rynek pierwotny;od 60,1 do 80 m2;2020;4878;zł; 
3209000;Powiat koszaliński;rynek pierwotny;od 60,1 do 80 m2;2021;-;zł;n
3209000;Powiat koszaliński;rynek pierwotny;od 80,1 m2;2010;0;zł;x
3209000;Powiat koszaliński;rynek pierwotny;od 80,1 m2;2011;0;zł; 
3209000;Powiat koszaliński;rynek pierwotny;od 80,1 m2;2012;6532;zł; 
3209000;Powiat koszaliński;rynek pierwotny;od 80,1 m2;2013;14252;zł; 
3209000;Powiat koszaliński;rynek pierwotny;od 80,1 m2;2014;0;zł;x
3209000;Powiat koszaliński;rynek pierwotny;od 80,1 m2;2015;0;zł; 
3209000;Powiat koszaliński;rynek pierwotny;od 80,1 m2;2016;12164;zł; 
3209000;Powiat koszaliński;rynek pierwotny;od 80,1 m2;2017;0;zł;x
3209000;Powiat koszaliński;rynek pierwotny;od 80,1 m2;2018;21517;zł; 
3209000;Powiat koszaliński;rynek pierwotny;od 80,1 m2;2019;12871;zł; 
3209000;Powiat koszaliński;rynek pierwotny;od 80,1 m2;2020;7670;zł; 
3209000;Powiat koszaliński;rynek pierwotny;od 80,1 m2;2021;-;zł;n
3209000;Powiat koszaliński;rynek wtórny;ogółem;2010;2600;zł; 
3209000;Powiat koszaliński;rynek wtórny;ogółem;2011;2621;zł; 
3209000;Powiat koszaliński;rynek wtórny;ogółem;2012;2244;zł; 
3209000;Powiat koszaliński;rynek wtórny;ogółem;2013;2119;zł; 
3209000;Powiat koszaliński;rynek wtórny;ogółem;2014;2013;zł; 
3209000;Powiat koszaliński;rynek wtórny;ogółem;2015;2067;zł; 
3209000;Powiat koszaliński;rynek wtórny;ogółem;2016;2368;zł; 
3209000;Powiat koszaliński;rynek wtórny;ogółem;2017;2212;zł; 
3209000;Powiat koszaliński;rynek wtórny;ogółem;2018;2408;zł; 
3209000;Powiat koszaliński;rynek wtórny;ogółem;2019;2778;zł; 
3209000;Powiat koszaliński;rynek wtórny;ogółem;2020;3062;zł; 
3209000;Powiat koszaliński;rynek wtórny;ogółem;2021;-;zł;n
3209000;Powiat koszaliński;rynek wtórny;do 40 m2;2010;3019;zł; 
3209000;Powiat koszaliński;rynek wtórny;do 40 m2;2011;3922;zł; 
3209000;Powiat koszaliński;rynek wtórny;do 40 m2;2012;2750;zł; 
3209000;Powiat koszaliński;rynek wtórny;do 40 m2;2013;2047;zł; 
3209000;Powiat koszaliński;rynek wtórny;do 40 m2;2014;2191;zł; 
3209000;Powiat koszaliński;rynek wtórny;do 40 m2;2015;2635;zł; 
3209000;Powiat koszaliński;rynek wtórny;do 40 m2;2016;3034;zł; 
3209000;Powiat koszaliński;rynek wtórny;do 40 m2;2017;2861;zł; 
3209000;Powiat koszaliński;rynek wtórny;do 40 m2;2018;2809;zł; 
3209000;Powiat koszaliński;rynek wtórny;do 40 m2;2019;3679;zł; 
3209000;Powiat koszaliński;rynek wtórny;do 40 m2;2020;3707;zł; 
3209000;Powiat koszaliński;rynek wtórny;do 40 m2;2021;-;zł;n
3209000;Powiat koszaliński;rynek wtórny;od 40,1 do 60 m2;2010;2634;zł; 
3209000;Powiat koszaliński;rynek wtórny;od 40,1 do 60 m2;2011;2675;zł; 
3209000;Powiat koszaliński;rynek wtórny;od 40,1 do 60 m2;2012;2181;zł; 
3209000;Powiat koszaliński;rynek wtórny;od 40,1 do 60 m2;2013;2305;zł; 
3209000;Powiat koszaliński;rynek wtórny;od 40,1 do 60 m2;2014;2030;zł; 
3209000;Powiat koszaliński;rynek wtórny;od 40,1 do 60 m2;2015;1893;zł; 
3209000;Powiat koszaliński;rynek wtórny;od 40,1 do 60 m2;2016;2295;zł; 
3209000;Powiat koszaliński;rynek wtórny;od 40,1 do 60 m2;2017;2195;zł; 
3209000;Powiat koszaliński;rynek wtórny;od 40,1 do 60 m2;2018;2426;zł; 
3209000;Powiat koszaliński;rynek wtórny;od 40,1 do 60 m2;2019;2824;zł; 
3209000;Powiat koszaliński;rynek wtórny;od 40,1 do 60 m2;2020;2903;zł; 
3209000;Powiat koszaliński;rynek wtórny;od 40,1 do 60 m2;2021;-;zł;n
3209000;Powiat koszaliński;rynek wtórny;od 60,1 do 80 m2;2010;2375;zł; 
3209000;Powiat koszaliński;rynek wtórny;od 60,1 do 80 m2;2011;2276;zł; 
3209000;Powiat koszaliński;rynek wtórny;od 60,1 do 80 m2;2012;2249;zł; 
3209000;Powiat koszaliński;rynek wtórny;od 60,1 do 80 m2;2013;1992;zł; 
3209000;Powiat koszaliński;rynek wtórny;od 60,1 do 80 m2;2014;1792;zł; 
3209000;Powiat koszaliński;rynek wtórny;od 60,1 do 80 m2;2015;2166;zł; 
3209000;Powiat koszaliński;rynek wtórny;od 60,1 do 80 m2;2016;1721;zł; 
3209000;Powiat koszaliński;rynek wtórny;od 60,1 do 80 m2;2017;2044;zł; 
3209000;Powiat koszaliński;rynek wtórny;od 60,1 do 80 m2;2018;2042;zł; 
3209000;Powiat koszaliński;rynek wtórny;od 60,1 do 80 m2;2019;2382;zł; 
3209000;Powiat koszaliński;rynek wtórny;od 60,1 do 80 m2;2020;2826;zł; 
3209000;Powiat koszaliński;rynek wtórny;od 60,1 do 80 m2;2021;-;zł;n
3209000;Powiat koszaliński;rynek wtórny;od 80,1 m2;2010;891;zł; 
3209000;Powiat koszaliński;rynek wtórny;od 80,1 m2;2011;1683;zł; 
3209000;Powiat koszaliński;rynek wtórny;od 80,1 m2;2012;1261;zł; 
3209000;Powiat koszaliński;rynek wtórny;od 80,1 m2;2013;1602;zł; 
3209000;Powiat koszaliński;rynek wtórny;od 80,1 m2;2014;2281;zł; 
3209000;Powiat koszaliński;rynek wtórny;od 80,1 m2;2015;2046;zł; 
3209000;Powiat koszaliński;rynek wtórny;od 80,1 m2;2016;1978;zł; 
3209000;Powiat koszaliński;rynek wtórny;od 80,1 m2;2017;1907;zł; 
3209000;Powiat koszaliński;rynek wtórny;od 80,1 m2;2018;2036;zł; 
3209000;Powiat koszaliński;rynek wtórny;od 80,1 m2;2019;1767;zł; 
3209000;Powiat koszaliński;rynek wtórny;od 80,1 m2;2020;3164;zł; 
3209000;Powiat koszaliński;rynek wtórny;od 80,1 m2;2021;-;zł;n
3210000;Powiat myśliborski;ogółem;ogółem;2010;2379;zł; 
3210000;Powiat myśliborski;ogółem;ogółem;2011;2380;zł; 
3210000;Powiat myśliborski;ogółem;ogółem;2012;2667;zł; 
3210000;Powiat myśliborski;ogółem;ogółem;2013;2297;zł; 
3210000;Powiat myśliborski;ogółem;ogółem;2014;2220;zł; 
3210000;Powiat myśliborski;ogółem;ogółem;2015;2595;zł; 
3210000;Powiat myśliborski;ogółem;ogółem;2016;2390;zł; 
3210000;Powiat myśliborski;ogółem;ogółem;2017;2480;zł; 
3210000;Powiat myśliborski;ogółem;ogółem;2018;2704;zł; 
3210000;Powiat myśliborski;ogółem;ogółem;2019;2874;zł; 
3210000;Powiat myśliborski;ogółem;ogółem;2020;3428;zł; 
3210000;Powiat myśliborski;ogółem;ogółem;2021;-;zł;n
3210000;Powiat myśliborski;ogółem;do 40 m2;2010;2435;zł; 
3210000;Powiat myśliborski;ogółem;do 40 m2;2011;2366;zł; 
3210000;Powiat myśliborski;ogółem;do 40 m2;2012;2310;zł; 
3210000;Powiat myśliborski;ogółem;do 40 m2;2013;2297;zł; 
3210000;Powiat myśliborski;ogółem;do 40 m2;2014;2245;zł; 
3210000;Powiat myśliborski;ogółem;do 40 m2;2015;2113;zł; 
3210000;Powiat myśliborski;ogółem;do 40 m2;2016;2497;zł; 
3210000;Powiat myśliborski;ogółem;do 40 m2;2017;2521;zł; 
3210000;Powiat myśliborski;ogółem;do 40 m2;2018;2711;zł; 
3210000;Powiat myśliborski;ogółem;do 40 m2;2019;3018;zł; 
3210000;Powiat myśliborski;ogółem;do 40 m2;2020;3133;zł; 
3210000;Powiat myśliborski;ogółem;do 40 m2;2021;-;zł;n
3210000;Powiat myśliborski;ogółem;od 40,1 do 60 m2;2010;2372;zł; 
3210000;Powiat myśliborski;ogółem;od 40,1 do 60 m2;2011;2433;zł; 
3210000;Powiat myśliborski;ogółem;od 40,1 do 60 m2;2012;2504;zł; 
3210000;Powiat myśliborski;ogółem;od 40,1 do 60 m2;2013;2357;zł; 
3210000;Powiat myśliborski;ogółem;od 40,1 do 60 m2;2014;2347;zł; 
3210000;Powiat myśliborski;ogółem;od 40,1 do 60 m2;2015;2691;zł; 
3210000;Powiat myśliborski;ogółem;od 40,1 do 60 m2;2016;2538;zł; 
3210000;Powiat myśliborski;ogółem;od 40,1 do 60 m2;2017;2562;zł; 
3210000;Powiat myśliborski;ogółem;od 40,1 do 60 m2;2018;2985;zł; 
3210000;Powiat myśliborski;ogółem;od 40,1 do 60 m2;2019;2933;zł; 
3210000;Powiat myśliborski;ogółem;od 40,1 do 60 m2;2020;3407;zł; 
3210000;Powiat myśliborski;ogółem;od 40,1 do 60 m2;2021;-;zł;n
3210000;Powiat myśliborski;ogółem;od 60,1 do 80 m2;2010;2536;zł; 
3210000;Powiat myśliborski;ogółem;od 60,1 do 80 m2;2011;2234;zł; 
3210000;Powiat myśliborski;ogółem;od 60,1 do 80 m2;2012;2726;zł; 
3210000;Powiat myśliborski;ogółem;od 60,1 do 80 m2;2013;2365;zł; 
3210000;Powiat myśliborski;ogółem;od 60,1 do 80 m2;2014;2136;zł; 
3210000;Powiat myśliborski;ogółem;od 60,1 do 80 m2;2015;2919;zł; 
3210000;Powiat myśliborski;ogółem;od 60,1 do 80 m2;2016;2316;zł; 
3210000;Powiat myśliborski;ogółem;od 60,1 do 80 m2;2017;2331;zł; 
3210000;Powiat myśliborski;ogółem;od 60,1 do 80 m2;2018;2037;zł; 
3210000;Powiat myśliborski;ogółem;od 60,1 do 80 m2;2019;2622;zł; 
3210000;Powiat myśliborski;ogółem;od 60,1 do 80 m2;2020;3605;zł; 
3210000;Powiat myśliborski;ogółem;od 60,1 do 80 m2;2021;-;zł;n
3210000;Powiat myśliborski;ogółem;od 80,1 m2;2010;1755;zł; 
3210000;Powiat myśliborski;ogółem;od 80,1 m2;2011;2424;zł; 
3210000;Powiat myśliborski;ogółem;od 80,1 m2;2012;1531;zł; 
3210000;Powiat myśliborski;ogółem;od 80,1 m2;2013;1436;zł; 
3210000;Powiat myśliborski;ogółem;od 80,1 m2;2014;1761;zł; 
3210000;Powiat myśliborski;ogółem;od 80,1 m2;2015;2039;zł; 
3210000;Powiat myśliborski;ogółem;od 80,1 m2;2016;1339;zł; 
3210000;Powiat myśliborski;ogółem;od 80,1 m2;2017;1766;zł; 
3210000;Powiat myśliborski;ogółem;od 80,1 m2;2018;2074;zł; 
3210000;Powiat myśliborski;ogółem;od 80,1 m2;2019;2696;zł; 
3210000;Powiat myśliborski;ogółem;od 80,1 m2;2020;2115;zł; 
3210000;Powiat myśliborski;ogółem;od 80,1 m2;2021;-;zł;n
3210000;Powiat myśliborski;rynek pierwotny;ogółem;2010;3499;zł; 
3210000;Powiat myśliborski;rynek pierwotny;ogółem;2011;0;zł;x
3210000;Powiat myśliborski;rynek pierwotny;ogółem;2012;2760;zł; 
3210000;Powiat myśliborski;rynek pierwotny;ogółem;2013;2780;zł; 
3210000;Powiat myśliborski;rynek pierwotny;ogółem;2014;3200;zł; 
3210000;Powiat myśliborski;rynek pierwotny;ogółem;2015;3163;zł; 
3210000;Powiat myśliborski;rynek pierwotny;ogółem;2016;3647;zł; 
3210000;Powiat myśliborski;rynek pierwotny;ogółem;2017;3485;zł; 
3210000;Powiat myśliborski;rynek pierwotny;ogółem;2018;3589;zł; 
3210000;Powiat myśliborski;rynek pierwotny;ogółem;2019;3827;zł; 
3210000;Powiat myśliborski;rynek pierwotny;ogółem;2020;3800;zł; 
3210000;Powiat myśliborski;rynek pierwotny;ogółem;2021;-;zł;n
3210000;Powiat myśliborski;rynek pierwotny;do 40 m2;2010;0;zł; 
3210000;Powiat myśliborski;rynek pierwotny;do 40 m2;2011;0;zł;x
3210000;Powiat myśliborski;rynek pierwotny;do 40 m2;2012;2829;zł; 
3210000;Powiat myśliborski;rynek pierwotny;do 40 m2;2013;2297;zł; 
3210000;Powiat myśliborski;rynek pierwotny;do 40 m2;2014;0;zł;x
3210000;Powiat myśliborski;rynek pierwotny;do 40 m2;2015;3043;zł; 
3210000;Powiat myśliborski;rynek pierwotny;do 40 m2;2016;3815;zł; 
3210000;Powiat myśliborski;rynek pierwotny;do 40 m2;2017;3452;zł; 
3210000;Powiat myśliborski;rynek pierwotny;do 40 m2;2018;0;zł;x
3210000;Powiat myśliborski;rynek pierwotny;do 40 m2;2019;4477;zł; 
3210000;Powiat myśliborski;rynek pierwotny;do 40 m2;2020;4048;zł; 
3210000;Powiat myśliborski;rynek pierwotny;do 40 m2;2021;-;zł;n
3210000;Powiat myśliborski;rynek pierwotny;od 40,1 do 60 m2;2010;3499;zł; 
3210000;Powiat myśliborski;rynek pierwotny;od 40,1 do 60 m2;2011;0;zł;x
3210000;Powiat myśliborski;rynek pierwotny;od 40,1 do 60 m2;2012;2742;zł; 
3210000;Powiat myśliborski;rynek pierwotny;od 40,1 do 60 m2;2013;2786;zł; 
3210000;Powiat myśliborski;rynek pierwotny;od 40,1 do 60 m2;2014;3287;zł; 
3210000;Powiat myśliborski;rynek pierwotny;od 40,1 do 60 m2;2015;3185;zł; 
3210000;Powiat myśliborski;rynek pierwotny;od 40,1 do 60 m2;2016;3318;zł; 
3210000;Powiat myśliborski;rynek pierwotny;od 40,1 do 60 m2;2017;3500;zł; 
3210000;Powiat myśliborski;rynek pierwotny;od 40,1 do 60 m2;2018;3612;zł; 
3210000;Powiat myśliborski;rynek pierwotny;od 40,1 do 60 m2;2019;3888;zł; 
3210000;Powiat myśliborski;rynek pierwotny;od 40,1 do 60 m2;2020;3685;zł; 
3210000;Powiat myśliborski;rynek pierwotny;od 40,1 do 60 m2;2021;-;zł;n
3210000;Powiat myśliborski;rynek pierwotny;od 60,1 do 80 m2;2010;0;zł;x
3210000;Powiat myśliborski;rynek pierwotny;od 60,1 do 80 m2;2011;0;zł; 
3210000;Powiat myśliborski;rynek pierwotny;od 60,1 do 80 m2;2012;2774;zł; 
3210000;Powiat myśliborski;rynek pierwotny;od 60,1 do 80 m2;2013;2780;zł; 
3210000;Powiat myśliborski;rynek pierwotny;od 60,1 do 80 m2;2014;0;zł;x
3210000;Powiat myśliborski;rynek pierwotny;od 60,1 do 80 m2;2015;3253;zł; 
3210000;Powiat myśliborski;rynek pierwotny;od 60,1 do 80 m2;2016;3770;zł; 
3210000;Powiat myśliborski;rynek pierwotny;od 60,1 do 80 m2;2017;3886;zł; 
3210000;Powiat myśliborski;rynek pierwotny;od 60,1 do 80 m2;2018;3601;zł; 
3210000;Powiat myśliborski;rynek pierwotny;od 60,1 do 80 m2;2019;0;zł;x
3210000;Powiat myśliborski;rynek pierwotny;od 60,1 do 80 m2;2020;3717;zł; 
3210000;Powiat myśliborski;rynek pierwotny;od 60,1 do 80 m2;2021;-;zł;n
3210000;Powiat myśliborski;rynek pierwotny;od 80,1 m2;2010;0;zł; 
3210000;Powiat myśliborski;rynek pierwotny;od 80,1 m2;2011;0;zł; 
3210000;Powiat myśliborski;rynek pierwotny;od 80,1 m2;2012;0;zł; 
3210000;Powiat myśliborski;rynek pierwotny;od 80,1 m2;2013;0;zł; 
3210000;Powiat myśliborski;rynek pierwotny;od 80,1 m2;2014;0;zł; 
3210000;Powiat myśliborski;rynek pierwotny;od 80,1 m2;2015;0;zł; 
3210000;Powiat myśliborski;rynek pierwotny;od 80,1 m2;2016;0;zł; 
3210000;Powiat myśliborski;rynek pierwotny;od 80,1 m2;2017;0;zł;x
3210000;Powiat myśliborski;rynek pierwotny;od 80,1 m2;2018;3323;zł; 
3210000;Powiat myśliborski;rynek pierwotny;od 80,1 m2;2019;3712;zł; 
3210000;Powiat myśliborski;rynek pierwotny;od 80,1 m2;2020;4017;zł; 
3210000;Powiat myśliborski;rynek pierwotny;od 80,1 m2;2021;-;zł;n
3210000;Powiat myśliborski;rynek wtórny;ogółem;2010;2288;zł; 
3210000;Powiat myśliborski;rynek wtórny;ogółem;2011;2394;zł; 
3210000;Powiat myśliborski;rynek wtórny;ogółem;2012;2169;zł; 
3210000;Powiat myśliborski;rynek wtórny;ogółem;2013;2171;zł; 
3210000;Powiat myśliborski;rynek wtórny;ogółem;2014;2179;zł; 
